Time,Channel A,Channel B
(us),(mV),(mV)

130.68410850,52.48572922,0.48829612
130.68810850,48.06054688,-2.71614718
130.69210850,42.45735168,-0.50355536
130.69610850,34.59578323,-0.99185151
130.70010850,26.83187294,-0.99185151
130.70410850,18.08526802,-1.73955488
130.70810850,9.82695961,0.97659224
130.71210850,0.68361461,-2.22785115
130.71610850,-7.67235327,-2.71614718
130.72010850,-16.41895676,-3.46385050
130.72410850,-25.16556168,-1.48014760
130.72810849,-32.73415375,-1.23599958
130.73210849,-39.91210556,-3.46385050
130.73610849,-45.41154480,-2.22785115
130.74010849,-50.22736359,0.00000000
130.74410849,-53.96282578,0.00000000
130.74810849,-56.32495880,-0.50355536
130.75210849,-57.01467896,-0.50355536
130.75610849,-57.20999908,-0.25940731
130.76010849,-55.73290253,0.00000000
130.76410849,-52.68715286,0.24414806
130.76810849,-48.35963058,-2.71614718
130.77210849,-42.86019135,0.73244417
130.77610849,-36.37195969,-2.96029520
130.78010849,-28.70570946,-1.73955488
130.78410849,-21.52775574,-1.48014760
130.78810849,-12.68349266,-3.95214677
130.79210849,-3.54014707,0.48829612
130.79610849,5.30411673,-3.70799875
130.80010849,13.66008472,0.00000000
130.80410849,22.50434875,-0.50355536
130.80810849,30.07293892,-2.71614718
130.81210849,38.33124542,-2.22785115
130.81610849,44.72182465,-2.47199917
130.82010849,50.52033997,-0.74770343
130.82410849,54.84176254,-2.96029520
130.82810849,58.18659210,0.24414806
130.83210849,60.54261780,-3.70799875
130.83610849,61.32999420,-2.22785115
130.84010849,60.54261780,-0.25940731
130.84410849,58.47956467,-3.70799875
130.84810849,55.53147888,-0.25940731
130.85210849,51.40537643,-3.21970248
130.85610849,45.99749756,0.00000000
130.86010849,39.80223846,-2.47199917
130.86410849,32.53273010,-1.48014760
130.86810849,24.46974182,-0.25940731
130.87210849,16.11377144,2.21259189
130.87610849,6.97653103,-3.21970248
130.88010849,-1.97149563,-2.22785115
130.88410849,-10.02838230,-2.71614718
130.88810849,-18.48200989,-1.48014760
130.89210849,-26.44123459,-0.25940731
130.89610849,-34.21125031,-0.25940731
130.90010849,-40.49806213,-1.73955488
130.90410849,-46.10125732,-1.73955488
130.90810849,-50.52644348,-3.95214677
130.91210849,-53.66984940,-0.74770343
130.91610849,-55.43992233,-0.99185151
130.92010849,-56.03198242,-0.25940731
130.92410849,-56.03198242,-0.99185151
130.92810849,-54.26190948,0.00000000
130.93210849,-50.72175980,-2.96029520
130.93610849,-46.10125732,-2.47199917
130.94010849,-40.10742188,-0.50355536
130.94410849,-33.52153015,-1.48014760
130.94810849,-26.24591827,-2.47199917
130.95210849,-18.18902969,-3.21970248
130.95610849,-9.04568577,0.48829612
130.96010849,-0.68971831,-1.98370302
130.96410849,7.95922756,-2.71614718
130.96810849,16.70583153,0.73244417
130.97210849,24.96414185,-1.73955488
130.97610849,32.82570648,-2.71614718
130.98010849,39.31394196,0.97659224
130.98410849,46.58955383,0.48829612
130.98810849,51.50303650,-2.47199917
130.99210849,55.62913895,-0.50355536
130.99610849,58.97396851,-1.48014760
131.00010849,60.64027405,-1.98370302
131.00410849,61.23233414,-3.95214677
131.00810849,59.85900497,0.00000000
131.01210849,57.39920807,-0.25940731
131.01610849,54.05438232,-0.50355536
131.02010849,49.14090347,-3.21970248
131.02410849,43.73912430,-0.99185151
131.02810849,36.36585617,-1.73955488
131.03210849,29.48698425,-2.71614718
131.03610849,21.61931038,-2.96029520
131.04010849,13.16568470,-2.71614718
131.04410849,4.12610245,-5.92059040
131.04810849,-4.52284288,-2.71614718
131.05210849,-13.07412910,-0.99185151
131.05610849,-22.21747589,-1.23599958
131.06010849,-29.19400406,-1.73955488
131.06410849,-36.37195969,-1.23599958
131.06810849,-42.36579514,-2.47199917
131.07210849,-47.67601776,-3.21970248
131.07610849,-51.50914001,-2.47199917
131.08010849,-54.55488586,-0.50355536
131.08410848,-55.53758240,-0.74770343
131.08810848,-55.73290253,-2.47199917
131.09210848,-54.84786224,-3.21970248
131.09610848,-52.39417267,0.00000000
131.10010848,-48.65871048,-0.74770343
131.10410848,-43.44615173,-2.71614718
131.10810848,-37.54997253,-2.96029520
131.11210848,-30.76876068,-2.96029520
131.11610848,-23.49314880,-1.73955488
131.12010848,-15.43626213,-3.46385050
131.12410848,-7.27561235,-1.98370302
131.12810848,2.06305122,1.46488833
131.13210848,10.21759701,0.73244417
131.13610848,19.26328278,-1.73955488
131.14010848,27.32016945,-3.70799875
131.14410848,34.69343948,-2.71614718
131.14810848,41.66997528,-0.99185151
131.15210848,47.07785034,-0.25940731
131.15610848,52.38807297,-1.98370302
131.16010848,56.51417542,-3.70799875
131.16410848,58.87630463,-0.74770343
131.16810848,60.44495773,-3.95214677
131.17210848,60.34730148,-1.23599958
131.17610848,58.77254486,-1.48014760
131.18010848,55.43382263,0.00000000
131.18410848,52.18664932,-0.50355536
131.18810848,47.37083054,-3.21970248
131.19210848,40.98635483,-0.50355536
131.19610848,34.40046310,-2.22785115
131.20010848,26.23981476,-0.99185151
131.20410848,18.67122459,-1.73955488
131.20810848,10.11993790,-2.22785115
131.21210848,1.08035517,-1.73955488
131.21610848,-7.56859016,-3.21970248
131.22010848,-15.82689857,-4.44044304
131.22410848,-23.98754883,-2.71614718
131.22810848,-31.65379715,-3.70799875
131.23210848,-38.04437256,-1.98370302
131.23610848,-43.54380798,-1.98370302
131.24010848,-48.35963058,-2.22785115
131.24410848,-52.58949661,-1.48014760
131.24810848,-55.04318237,-2.22785115
131.25210848,-56.03198242,-3.21970248
131.25610848,-55.34226608,-1.98370302
131.26010848,-53.96282578,-2.71614718
131.26410848,-51.01473999,-3.21970248
131.26810848,-47.27927399,-2.47199917
131.27210848,-41.67607498,-0.74770343
131.27610848,-35.87755966,0.00000000
131.28010848,-28.70570946,-2.71614718
131.28410848,-21.33243752,-2.47199917
131.28810848,-12.87881088,-1.98370302
131.29210848,-4.13220644,-1.98370302
131.29610848,4.32142067,-2.22785115
131.30010848,13.75774384,-2.96029520
131.30410848,21.22867584,0.00000000
131.30810848,29.58464241,-1.98370302
131.31210848,37.25089264,-2.22785115
131.31610848,43.24472809,-1.73955488
131.32010848,49.33622360,-2.22785115
131.32410848,53.66374588,-0.74770343
131.32810848,56.51417542,0.00000000
131.33210848,59.07162476,-2.22785115
131.33610848,59.26694489,-2.71614718
131.34010848,58.87630463,-2.47199917
131.34410848,56.70949554,-1.73955488
131.34810848,54.74410248,-0.50355536
131.35210848,50.32502365,-0.74770343
131.35610848,45.11245728,-0.99185151
131.36010848,39.02096558,-2.47199917
131.36410848,31.84301186,-0.99185151
131.36810848,24.07910347,-2.47199917
131.37210848,16.11377144,0.73244417
131.37610848,7.36716795,0.00000000
131.38010848,-1.28177726,0.24414806
131.38410848,-10.02838230,-0.50355536
131.38810848,-17.88994980,-2.71614718
131.39210848,-26.05060005,-3.21970248
131.39610848,-33.02713013,-2.22785115
131.40010848,-39.61302567,-1.98370302
131.40410848,-44.52650452,0.24414806
131.40810848,-49.44608688,-0.74770343
131.41210848,-51.99743652,-2.47199917
131.41610848,-54.26190948,-0.50355536
131.42010848,-55.14694595,-1.23599958
131.42410848,-54.35956573,0.00000000
131.42810848,-52.49183655,-2.96029520
131.43210848,-49.14700699,-0.74770343
131.43610847,-45.02090454,-0.50355536
131.44010847,-39.61302567,-1.48014760
131.44410847,-33.32621002,-1.48014760
131.44810847,-26.14825821,-2.22785115
131.45210847,-18.48200989,-3.46385050
131.45610847,-9.73540401,0.00000000
131.46010847,-1.57475507,-2.71614718
131.46410847,7.26950884,0.73244417
131.46810847,15.52781773,-2.96029520
131.47210847,24.27442169,-1.98370302
131.47610847,31.64769554,-2.71614718
131.48010847,38.52656555,-0.25940731
131.48410847,44.81948090,-3.70799875
131.48810847,49.53764343,-0.99185151
131.49210847,54.15814590,-1.73955488
131.49610847,57.39920807,-1.23599958
131.50010847,58.97396851,-0.50355536
131.50410847,59.36460114,-3.21970248
131.50810847,58.28424835,-1.73955488
131.51210847,56.41651535,0.24414806
131.51610847,53.07168579,-0.99185151
131.52010847,48.45728683,-1.23599958
131.52410847,43.63536453,-1.98370302
131.52810847,36.56117249,-1.98370302
131.53210847,29.09024239,-2.71614718
131.53610847,21.32633400,-1.23599958
131.54010847,13.06802559,-0.74770343
131.54410847,4.02844286,-2.47199917
131.54810847,-4.42518377,0.24414806
131.55210847,-12.87881088,-0.50355536
131.55610847,-20.83803749,-2.71614718
131.56010847,-28.51039124,-0.50355536
131.56410847,-35.29160309,-1.23599958
131.56810847,-41.18777847,-0.99185151
131.57210847,-46.69331741,0.73244417
131.57610847,-49.93438339,-1.48014760
131.58010847,-53.37687302,-0.99185151
131.58410847,-54.94552612,-1.73955488
131.58810847,-54.65254593,-1.73955488
131.59210847,-53.96282578,-0.74770343
131.59610847,-50.62410355,-0.50355536
131.60010847,-47.67601776,-4.94399834
131.60410847,-42.46345139,-2.47199917
131.60810847,-37.45231628,-1.73955488
131.61210847,-30.67110062,-2.96029520
131.61610847,-22.80953407,0.00000000
131.62010847,-15.53392124,-2.71614718
131.62410847,-7.67235327,-0.25940731
131.62810847,1.08035517,-0.99185151
131.63210847,10.80965519,-1.73955488
131.63610847,17.88384628,-2.22785115
131.64010847,26.04449654,-2.71614718
131.64410847,33.61308670,-4.19629478
131.64810847,40.19897842,-0.50355536
131.65210847,45.89983749,-1.48014760
131.65610847,50.81331635,-0.99185151
131.66010847,54.64644241,-1.48014760
131.66410847,56.90481186,0.00000000
131.66810847,58.67488861,-1.73955488
131.67210847,58.57722473,-0.25940731
131.67610847,57.30155182,-1.23599958
131.68010847,54.74410248,-2.71614718
131.68410847,51.30771637,-2.47199917
131.68810847,46.58955383,-1.23599958
131.69210847,40.49195862,0.24414806
131.69610847,33.51542664,-1.48014760
131.70010847,26.63655472,-1.48014760
131.70410847,18.47590637,-0.25940731
131.70810847,10.02227783,-1.48014760
131.71210847,1.56865132,-1.48014760
131.71610847,-6.78731632,-0.50355536
131.72010847,-15.13718033,-1.73955488
131.72410847,-22.70577240,-2.96029520
131.72810847,-30.07904243,-0.25940731
131.73210847,-36.37195969,-2.71614718
131.73610847,-42.86019135,-0.99185151
131.74010847,-46.98629761,0.00000000
131.74410847,-50.22736359,-0.74770343
131.74810847,-52.58949661,0.48829612
131.75210847,-53.96282578,-0.74770343
131.75610847,-53.66984940,-3.21970248
131.76010847,-52.29651642,-1.73955488
131.76410847,-49.73906708,-1.48014760
131.76810847,-45.41154480,-0.99185151
131.77210847,-41.09012222,-2.47199917
131.77610847,-35.29160309,0.97659224
131.78010847,-28.51039124,0.48829612
131.78410847,-21.03946114,-2.22785115
131.78810846,-12.78115177,-1.98370302
131.79210846,-4.13220644,-1.98370302
131.79610846,4.41908026,-1.23599958
131.80010846,12.38441086,-0.74770343
131.80410846,20.83193398,-1.73955488
131.80810846,28.40052414,0.24414806
131.81210846,35.67613983,-1.48014760
131.81610846,41.76763153,-0.99185151
131.82010846,47.46848679,-2.47199917
131.82410846,52.48572922,-1.23599958
131.82810846,55.33615875,-1.73955488
131.83210846,57.78984833,-0.25940731
131.83610846,58.47956467,-0.74770343
131.84010846,58.47956467,-1.73955488
131.84410846,55.82445526,-2.22785115
131.84810846,53.17544937,-2.22785115
131.85210846,49.83061981,0.00000000
131.85610846,44.72182465,-1.73955488
131.86010846,37.93450546,0.24414806
131.86410846,31.15329361,0.00000000
131.86810846,23.48704529,-4.44044304
131.87210846,15.52781773,-0.74770343
131.87610846,7.66624928,-1.98370302
131.88010846,-1.37943661,-0.25940731
131.88410846,-8.75270844,-1.73955488
131.88810846,-17.40165329,-1.23599958
131.89210846,-25.36087990,-0.74770343
131.89610846,-32.14209366,-0.50355536
131.90010846,-38.14203262,-1.23599958
131.90410846,-43.54380798,-3.70799875
131.90810846,-47.67601776,-2.22785115
131.91210846,-51.11240005,-1.73955488
131.91610846,-52.88246918,-1.73955488
131.92010846,-53.96282578,-1.48014760
131.92410846,-53.37687302,-1.73955488
131.92810846,-50.91708374,0.00000000
131.93210846,-48.75637054,-1.98370302
131.93610846,-44.03820801,-2.71614718
131.94010846,-38.23969269,-2.71614718
131.94410846,-32.73415375,-0.99185151
131.94810846,-25.75762177,-0.50355536
131.95210846,-18.28669167,-0.25940731
131.95610846,-10.32135963,-2.47199917
131.96010846,-1.97149563,-2.71614718
131.96410846,6.57979012,-2.96029520
131.96810846,14.44746208,-1.48014760
131.97210846,22.60200691,-0.74770343
131.97610846,30.07293892,0.00000000
131.98010846,37.93450546,-0.25940731
131.98410846,43.24472809,-1.48014760
131.98810846,48.35352325,-0.99185151
131.99210846,52.58338928,0.00000000
131.99610846,55.33615875,-4.19629478
132.00010846,57.49687195,-1.23599958
132.00410846,57.78984833,-2.96029520
132.00810846,56.90481186,0.00000000
132.01210846,54.54878235,-2.71614718
132.01610846,51.60069656,-2.22785115
132.02010846,47.76757050,-1.23599958
132.02410846,42.26203156,-2.47199917
132.02810846,35.38315964,-1.98370302
132.03210846,28.79726601,-3.46385050
132.03610846,20.53895569,-1.23599958
132.04010846,13.36710739,-2.96029520
132.04410846,4.81582069,1.22074032
132.04810846,-2.85653234,-0.50355536
132.05210846,-11.70079613,-1.98370302
132.05610846,-19.56236458,-0.74770343
132.06010846,-27.42393112,-0.25940731
132.06410846,-34.00982666,-0.25940731
132.06810846,-40.20508575,-0.99185151
132.07210846,-45.02090454,-0.50355536
132.07610846,-49.14700699,-1.98370302
132.08010846,-51.80211639,-1.23599958
132.08410846,-53.07779312,-0.74770343
132.08810846,-53.57218933,-0.50355536
132.09210846,-51.99743652,-1.48014760
132.09610846,-50.42878723,-1.48014760
132.10010846,-46.98629761,-0.74770343
132.10410846,-42.07281494,-1.73955488
132.10810846,-36.76259613,-2.22785115
132.11210846,-30.67110062,-3.95214677
132.11610846,-23.20017052,-1.98370302
132.12010846,-15.24094296,-1.23599958
132.12410846,-6.98263502,-0.50355536
132.12810846,1.17801452,-0.25940731
132.13210846,9.72930050,-2.96029520
132.13610846,17.59086800,-1.73955488
132.14010846,25.45243645,-0.99185151
132.14410845,32.63039017,-2.96029520
132.14810845,39.11862564,-1.23599958
132.15210845,44.42274475,-3.21970248
132.15610845,49.63530350,-2.22785115
132.16010845,53.37076569,-1.98370302
132.16410845,55.33615875,-1.98370302
132.16810845,57.49687195,-3.46385050
132.17210845,56.90481186,-3.70799875
132.17610845,56.02587891,-1.48014760
132.18010845,54.25580597,-2.96029520
132.18410845,50.12360001,-1.98370302
132.18810845,45.21012115,-2.96029520
132.19210845,39.60692215,-4.44044304
132.19610845,33.51542664,-1.73955488
132.20010845,26.14215469,-2.22785115
132.20410845,18.57356453,-1.98370302
132.20810845,10.02227783,-0.50355536
132.21210845,2.16071033,-0.74770343
132.21610845,-6.19525766,-3.70799875
132.22010845,-13.76384830,-1.98370302
132.22410845,-21.33243752,-0.50355536
132.22810845,-29.19400406,-0.99185151
132.23210845,-35.29160309,-1.48014760
132.23610845,-40.99246216,-1.23599958
132.24010845,-45.02090454,-0.25940731
132.24410845,-49.73906708,-1.23599958
132.24810845,-51.41147995,-1.48014760
132.25210845,-52.78481293,-1.23599958
132.25610845,-52.09509277,-2.96029520
132.26010845,-50.72175980,-2.71614718
132.26410845,-48.26197052,-1.73955488
132.26810845,-44.42884445,0.24414806
132.27210845,-40.40040207,0.00000000
132.27610845,-34.00982666,-1.23599958
132.28010845,-27.62535477,-1.73955488
132.28410845,-19.66002274,-0.99185151
132.28810845,-12.87881088,-1.48014760
132.29210845,-4.91958380,-1.23599958
132.29610845,3.14340663,-1.73955488
132.30010845,12.08533001,-0.50355536
132.30410845,20.44129753,-0.74770343
132.30810845,27.51548767,-0.99185151
132.31210845,34.79109955,-2.22785115
132.31610845,40.39429855,-1.48014760
132.32010845,46.09515762,-0.99185151
132.32410845,50.81331635,-1.23599958
132.32810845,54.54878235,-0.50355536
132.33210845,56.12353516,-0.74770343
132.33610845,57.00857544,-2.47199917
132.34010845,56.80715179,-4.44044304
132.34410845,55.33615875,-0.25940731
132.34810845,52.38807297,-0.99185151
132.35210845,48.75026703,-1.98370302
132.35610845,43.24472809,-2.96029520
132.36010845,38.42890930,-1.48014760
132.36410845,31.05563545,-2.47199917
132.36810845,23.19406700,-0.25940731
132.37210845,16.01611328,-3.46385050
132.37610845,7.76390886,-0.74770343
132.38010845,-0.39674062,-2.47199917
132.38410845,-8.35596848,-2.71614718
132.38810845,-16.22364044,-1.23599958
132.39210845,-23.98754883,-0.99185151
132.39610845,-30.96407890,-1.23599958
132.40010845,-36.07287598,-1.23599958
132.40410845,-41.48075867,-0.99185151
132.40810845,-46.00360107,-3.46385050
132.41210845,-49.14700699,-1.73955488
132.41610845,-51.11240005,-4.19629478
132.42010845,-52.29651642,-2.47199917
132.42410845,-51.70446014,-0.50355536
132.42810845,-49.34232330,-1.98370302
132.43210845,-46.88863373,-3.21970248
132.43610845,-43.44615173,-3.70799875
132.44010845,-37.84294891,-0.74770343
132.44410845,-32.34351730,-1.98370302
132.44810845,-25.06790352,-0.99185151
132.45210845,-17.79229164,-1.48014760
132.45610845,-10.41901875,-1.73955488
132.46010845,-2.36213255,-1.98370302
132.46410845,5.79851675,-1.73955488
132.46810845,14.64278030,-1.98370302
132.47210845,22.11371040,-2.96029520
132.47610845,29.18790245,-3.21970248
132.48010845,35.67613983,-1.48014760
132.48410845,42.35969162,-2.22785115
132.48810845,46.78487396,-0.99185151
132.49210845,51.40537643,2.21259189
132.49610844,54.05438232,-1.23599958
132.50010844,55.92211914,-1.23599958
132.50410844,56.02587891,-1.48014760
132.50810844,55.43382263,-2.71614718
132.51210844,53.07168579,-2.22785115
132.51610844,50.91097641,-2.71614718
132.52010844,46.58955383,-1.73955488
132.52410844,41.37699509,-3.46385050
132.52810844,35.08407593,0.00000000
132.53210844,28.60194588,-1.48014760
132.53610844,20.34363747,-0.25940731
132.54010844,12.97036648,0.48829612
132.54410844,5.30411673,-3.46385050
132.54810844,-3.14951015,-3.46385050
132.55210844,-10.91341877,-0.74770343
132.55610844,-18.87264633,-0.50355536
132.56010844,-25.45854187,-0.25940731
132.56410844,-32.63649368,-3.95214677
132.56810844,-38.14203262,-0.99185151
132.57210844,-42.76253510,-2.71614718
132.57610844,-46.98629761,-1.48014760
132.58010844,-50.22736359,-0.99185151
132.58410844,-50.81941986,-1.48014760
132.58810844,-51.80211639,-2.96029520
132.59210844,-50.81941986,-3.46385050
132.59610844,-48.75637054,-1.23599958
132.60010844,-45.71062469,-1.48014760
132.60410844,-40.99246216,-0.99185151
132.60810844,-35.87755966,-1.73955488
132.61210844,-29.78606606,-0.74770343
132.61610844,-22.70577240,0.48829612
132.62010844,-15.03952122,0.00000000
132.62410844,-7.47093105,-1.73955488
132.62810844,0.68361461,-1.73955488
132.63210844,8.94192314,-1.23599958
132.63610844,16.80349159,-3.46385050
132.64010844,24.46974182,-1.73955488
132.64410844,31.55003357,-2.71614718
132.64810844,38.03826904,-3.46385050
132.65210844,43.83678436,-2.47199917
132.65610844,48.15820694,-2.22785115
132.66010844,52.29041290,-2.71614718
132.66410844,53.37076569,-1.73955488
132.66810844,55.14084244,-2.22785115
132.67210844,54.84176254,-2.47199917
132.67610844,54.45112228,-1.23599958
132.68010844,52.58338928,-1.98370302
132.68410844,48.65260696,-2.47199917
132.68810844,43.83678436,-1.48014760
132.69210844,39.11862564,-1.23599958
132.69610844,32.92337036,-1.98370302
132.70010844,26.23981476,-2.22785115
132.70410844,18.37824631,-4.19629478
132.70810844,10.61433792,-1.23599958
132.71210844,2.85042882,-2.47199917
132.71610844,-4.71816158,-1.23599958
132.72010844,-13.17178822,-1.73955488
132.72410844,-20.44739914,-2.96029520
132.72810844,-27.22861481,-0.99185151
132.73210844,-33.71684647,-1.73955488
132.73610844,-39.22238541,-1.23599958
132.74010844,-43.54380798,-3.70799875
132.74410844,-47.77367401,-3.70799875
132.74810844,-49.24466705,-1.23599958
132.75210844,-50.52644348,-4.94399834
132.75610844,-50.91708374,-0.99185151
132.76010844,-48.95169067,-1.23599958
132.76410844,-47.18161392,-1.23599958
132.76810844,-44.03820801,-4.94399834
132.77210844,-38.33735275,-2.22785115
132.77610844,-33.61919022,2.21259189
132.78010844,-27.52159119,-0.74770343
132.78410844,-20.25208282,-0.50355536
132.78810844,-12.78115177,-2.22785115
132.79210844,-5.01724291,-0.25940731
132.79610844,3.04574704,-1.73955488
132.80010844,10.61433792,-2.71614718
132.80410844,18.37824631,1.96844375
132.80810844,26.04449654,-1.73955488
132.81210844,32.92337036,0.73244417
132.81610844,39.02096558,-0.74770343
132.82010844,44.03210449,-0.74770343
132.82410844,48.25586700,-1.23599958
132.82810844,52.29041290,-3.21970248
132.83210844,54.45112228,-0.99185151
132.83610844,55.14084244,-1.48014760
132.84010844,54.84176254,-4.44044304
132.84410844,53.85906219,-3.21970248
132.84810844,51.20395660,-1.98370302
132.85210843,46.98019028,-3.70799875
132.85610843,42.55500793,-2.71614718
132.86010843,36.65883255,-0.74770343
132.86410843,30.46968079,-2.47199917
132.86810843,23.48704529,-2.22785115
132.87210843,15.62547588,-1.98370302
132.87610843,7.76390886,-2.47199917
132.88010843,-0.20142215,-2.22785115
132.88410843,-8.45362663,-0.99185151
132.88810843,-15.72924042,-1.48014760
132.89210843,-23.10251045,-2.96029520
132.89610843,-29.78606606,-1.48014760
132.90010843,-35.58458328,-0.99185151
132.90410843,-40.89479828,-0.25940731
132.90810843,-45.21622086,0.48829612
132.91210843,-48.35963058,-2.71614718
132.91610843,-50.12969971,-0.99185151
132.92010843,-50.62410355,-1.98370302
132.92410843,-50.52644348,-4.19629478
132.92810843,-48.75637054,-4.19629478
132.93210843,-44.52650452,-3.95214677
132.93610843,-41.87749863,-2.22785115
132.94010843,-36.66493988,-2.22785115
132.94410843,-31.15939713,-3.21970248
132.94810843,-24.57350349,0.48829612
132.95210843,-17.30399513,0.97659224
132.95610843,-10.12604141,-1.23599958
132.96010843,-2.55745101,-0.50355536
132.96410843,5.59709454,-1.23599958
132.96810843,13.36710739,0.00000000
132.97210843,20.63661575,-0.99185151
132.97610843,28.50428772,-2.47199917
132.98010843,34.49812317,-0.74770343
132.98410843,40.49195862,-1.48014760
132.98810843,45.30777740,-3.70799875
132.99210843,49.23856354,-3.70799875
132.99610843,52.18664932,-2.96029520
133.00010843,53.95672607,-2.71614718
133.00410843,54.74410248,-1.48014760
133.00810843,53.46842957,0.73244417
133.01210843,51.89367294,-2.47199917
133.01610843,49.63530350,-1.48014760
133.02010843,45.21012115,-1.98370302
133.02410843,39.90600204,-3.46385050
133.02810843,34.20514297,-2.22785115
133.03210843,28.00988770,-0.74770343
133.03610843,20.73427582,-1.48014760
133.04010843,13.16568470,-2.47199917
133.04410843,5.01113892,-0.25940731
133.04810843,-2.65511036,-1.23599958
133.05210843,-10.12604141,-1.48014760
133.05610843,-17.98760986,-4.44044304
133.06010843,-24.37818527,-0.50355536
133.06410843,-31.06173897,-2.22785115
133.06810843,-36.76259613,-1.73955488
133.07210843,-41.87749863,-2.22785115
133.07610843,-45.61296082,-2.96029520
133.08010843,-48.56105042,-2.47199917
133.08410843,-49.93438339,-2.22785115
133.08810843,-50.03204346,-1.23599958
133.09210843,-49.14700699,-0.99185151
133.09610843,-47.47459412,-2.22785115
133.10010843,-44.23352814,-1.73955488
133.10410843,-40.30274200,-0.74770343
133.10810843,-35.58458328,-1.23599958
133.11210843,-28.99868774,-2.22785115
133.11610843,-22.31513405,-2.22785115
133.12010843,-15.33860207,-1.98370302
133.12410843,-7.37327194,-1.98370302
133.12810843,-0.29908139,-1.23599958
133.13210843,8.05688572,-1.73955488
133.13610843,15.43015766,-2.47199917
133.14010843,22.69966698,-2.96029520
133.14410843,29.97528076,-3.21970248
133.14810843,36.36585617,-0.99185151
133.15210843,42.06671143,-0.50355536
133.15610843,47.07785034,-0.74770343
133.16010843,50.22125626,-1.48014760
133.16410843,53.27310944,-0.50355536
133.16810843,54.45112228,-0.99185151
133.17210843,54.35346603,-2.71614718
133.17610843,53.27310944,0.00000000
133.18010843,51.30771637,-3.70799875
133.18410843,47.86522675,-1.98370302
133.18810843,43.83678436,-1.73955488
133.19210843,38.13592911,-3.21970248
133.19610843,31.74535370,-4.94399834
133.20010843,25.06180000,-2.22785115
133.20410842,17.68852806,-0.50355536
133.20810842,10.51667786,-1.73955488
133.21210842,3.24106574,-2.22785115
133.21610842,-5.21256161,-2.71614718
133.22010842,-12.97646999,-1.48014760
133.22410842,-19.66002274,-2.47199917
133.22810842,-27.03329659,-1.48014760
133.23210842,-32.83181381,-2.71614718
133.23610842,-38.63032913,-0.50355536
133.24010842,-42.46345139,-1.73955488
133.24410842,-45.50920105,-1.48014760
133.24810842,-48.46339417,-2.47199917
133.25210842,-49.04934692,-1.48014760
133.25610842,-49.24466705,-2.96029520
133.26010842,-48.46339417,0.24414806
133.26410842,-45.90594101,-1.23599958
133.26810842,-42.56111145,-2.22785115
133.27210842,-38.53266907,-1.48014760
133.27610842,-33.12479019,-0.99185151
133.28010842,-27.03329659,-2.47199917
133.28410842,-20.15442276,-3.95214677
133.28810842,-12.68349266,-1.98370302
133.29210842,-4.91958380,-0.25940731
133.29610842,1.96539199,-1.98370302
133.30010842,10.41291523,-0.74770343
133.30410842,18.18292809,-3.46385050
133.30810842,24.76882172,-5.43229437
133.31210842,32.03833008,-3.95214677
133.31610842,37.73918915,-1.73955488
133.32010842,43.34238815,-2.71614718
133.32410842,47.46848679,-3.21970248
133.32810842,50.02593994,-2.22785115
133.33210842,52.97402573,-1.23599958
133.33610842,53.46842957,-0.74770343
133.34010842,53.46842957,-3.46385050
133.34410842,51.79601288,-0.74770343
133.34810842,49.23856354,-2.22785115
133.35210842,45.89983749,0.00000000
133.35610842,41.27933502,-1.98370302
133.36010842,35.67613983,0.24414806
133.36410842,30.17059708,-0.74770343
133.36810842,22.60200691,-1.98370302
133.37210842,16.11377144,0.24414806
133.37610842,8.44752407,-0.74770343
133.38010842,0.48829612,-1.98370302
133.38410842,-8.06299019,-2.71614718
133.38810842,-14.45356560,-1.73955488
133.39210842,-22.21747589,-1.48014760
133.39610842,-28.21130943,-1.48014760
133.40010842,-34.21125031,0.73244417
133.40410842,-38.82564926,-4.44044304
133.40810842,-43.25083160,-2.96029520
133.41210842,-46.10125732,-1.48014760
133.41610842,-48.16431427,-2.22785115
133.42010842,-49.73906708,-1.73955488
133.42410842,-49.14700699,-0.50355536
133.42810842,-48.06665039,-1.98370302
133.43210842,-45.41154480,0.00000000
133.43610842,-41.09012222,-1.98370302
133.44010842,-36.46961594,-1.98370302
133.44410842,-30.37202072,-2.96029520
133.44810842,-23.98754883,-0.50355536
133.45210842,-17.69463158,-4.69985008
133.45610842,-10.32135963,0.73244417
133.46010842,-1.86773276,-1.23599958
133.46410842,5.59709454,-0.50355536
133.46810842,12.28064823,-1.73955488
133.47210842,20.05066109,-1.73955488
133.47610842,27.71691132,-3.21970248
133.48010842,33.61308670,-0.99185151
133.48410842,39.41160202,-1.48014760
133.48810842,44.61806107,-3.46385050
133.49210842,47.66991043,-1.98370302
133.49610842,50.71566010,-1.48014760
133.50010842,52.77870941,-1.48014760
133.50410842,53.17544937,-0.74770343
133.50810842,52.48572922,-3.95214677
133.51210842,50.91097641,0.00000000
133.51610842,48.15820694,0.00000000
133.52010842,44.42274475,-1.98370302
133.52410842,40.00366211,-1.23599958
133.52810842,34.10138321,-2.47199917
133.53210842,28.00988770,-2.47199917
133.53610842,21.13101578,0.24414806
133.54010842,13.26334381,-0.74770343
133.54410842,5.59709454,1.22074032
133.54810842,-1.37943661,-2.71614718
133.55210842,-8.94802666,-2.96029520
133.55610841,-17.00491333,0.97659224
133.56010841,-23.39548874,-3.46385050
133.56410841,-29.19400406,-2.22785115
